#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-03-26-04-08-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1302203841.947090	C9rlcfCi7KtrIWF56	196.175.181.32	49531	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203841.946936	CmzYXs3XGhe5ze3q5k	196.175.181.32	49522	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203841.947105	Cce2jgRsNIfqSKwP9	196.175.181.32	49532	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203841.947529	C0ubqe1hT6zJ72HVKa	196.175.181.32	49533	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203841.957657	CFc1344u7DU6SYoCY4	196.175.181.32	49537	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203841.957668	CGafJq4U7Wfsw3Vnz3	196.175.181.32	49541	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203841.983331	CF55hz3MRorvMFetke	196.175.181.32	49548	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203841.983628	CEQHwP3fQ2MwyGwori	196.175.181.32	49549	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203841.987153	CFZJjj4OAC7qWS7VH1	196.175.181.32	49553	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203841.987613	CPsi97lV1zpMDzopc	196.175.181.32	49557	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
